Spot,Latitude,Longtitude,Infos,Commentaires
اشبيليه,32.08011103723233,20.045334845781326,,
فن تايم,26.49740514079745,50.1336444541812,,
الجسر,28.48080563449538,48.49735245108605,,
جرف حميدة,27.270562393457016,-13.338395766913887,,
نقرور,24.40131393350061,54.42929774522782,,
الزبنة,25.928773388161076,50.12951921671629,,
الذيب,26.036445713024357,-14.486414752900602,,
البيسري,16.59789117815715,42.71817035973072,,
قران 2,22.87624315228977,59.23069193959237,,
قران,22.87623913651766,59.23070736229418,,
ساحة العرب,32.935659726176254,35.07091049104929,,
بلاية القنب,23.843967560621262,-15.877810344099997,,
لوسيل,25.442365123679973,51.52594059705735,,
ميناء الصويرية القديمه,32.0484853000101,-9.340852908790112,,
عميان,27.823614266090967,48.81752204149961,,
الاثار,32.54083693797462,20.56728065013886,,
العياشي,25.77698295362283,-14.62730180472136,,
البطونية,27.502756229308424,-13.230504579842092,,
تلبرجة دوار تبوزار,29.88827599153179,-9.58958487957716,,
أمدى دوار توريرة,29.86553348146857,-9.555717296898363,,
أمدى دوار أورير,29.8519239871456,-9.530761353671547,,
أمدى دوار تلعينة,29.84723837923025,-9.522345252335072,,
سد يوسف بن تاشفين,29.84283231719815,-9.493142031133177,,
حجر بن معطي,32.635818292245915,-9.155065342783928,,
ولاد كزولة,32.12877573625482,-9.3060639873147,,
ولاد السبت,32.128074993729534,-9.306475035846232,,
مو وادوز - Mouwadouz,29.98228907713065,-9.729708172380924,,
الجفير ,26.218345744814755,50.62591530382633,,
حنيش,19.165568291017845,41.0502715408802,,
اكزير,30.70972729651979,-9.858911857008934,,
سيدهم العروسي ,28.247861131246847,-11.681744791567327,,
Al Zora - الزورا,25.42576363037348,55.44954400509596,,
التحلية موقع شعم,26.180997982420035,50.21940339356661,,
اليسار,35.65463086625855,35.77429533004761,,
بومريغان,32.17428974986492,23.722818419337266,,
الكراث,32.161330760993536,23.775308914482597,,
شط الزبير,30.409544806534846,47.77523875236511,,
الكورنيش الجنوبي,26.26172634246613,50.21930214017629,,
الشعيبة,30.100231138934472,-9.663863629102709,,
الضحاكة,32.71293700346132,14.170799553394318,,
وادي الخشب,32.77198782406892,21.288520619273186,,
لكرزيما,28.08346127329858,-12.098160423338411,,
الخنه,32.64896482632122,23.045535497367386,,
وادي بوذبان,32.6534326720776,23.03298812359571,,
الزفرة ,36.87763251069531,6.100925132632256,,
صخرة البلح (الروشي),36.86642145777379,6.066210977733134,,
العوينة مصيد لبقر,28.3081189146269,-11.507392153143885,,
إيفنزي - Ifanzi,27.254163420650656,-13.350745327770712,,
قرية شاطي الامان,32.41818655216219,14.987449049949644,,
Tinomara,32.24352737902025,-9.26149271428585,,
المريسة التالثة,32.24579508045467,-9.264028742909431,,
الويد,32.24412514800473,-9.263625070452692,,
تاريكات,32.25430022866876,-9.263885915279388,,
المريسة التانية,32.249152150098425,-9.265636391937733,,
سالح,32.25479046613793,-9.2636314406991,,
حراش,32.255866484153,-9.262387566268444,,
الكارة,29.06177938709517,-10.478299967944622,,
الحوش,32.098815611243765,20.10825846344233,,
Assgmer owahou - اسڭمر أواحو,30.96992970640652,-9.824807904660702,,
Taskfalin - تاسكفالين,30.971169304874337,-9.824420996010303,,
Ifri itbirn - إفري إيتبيرن,30.97237410326666,-9.823444336652756,,
Serrad - صراد,30.97428519107251,-9.823735356330872,,
تافة - Tafa,30.97519961350597,-9.823624044656754,,
Dou tibhirin - دو تبحيرين,30.9679202118024,-9.824944362044334,,
المرجان ,16.83882246321571,42.58767485618591,,
EL karkor - الكركور,28.44623550377598,-11.381133198738098,,
Bel khdim,30.13457975991125,-9.654573127627373,,
Bofezdad - بوفزضاض,30.13859218750941,-9.652994982898235,,
موربيع,30.15768508257897,-9.646317288279532,,
Byjarwidn - بيجرويضن,30.16924455516136,-9.642712064087393,,
أخس اوشيبان,30.17828056367357,-9.641528204083444,,
لسان صيد مجلس الامة,29.374253455612276,47.96361532062293,,
حجرة الوسطانية,32.741239592121794,-9.040369391441343,,
راس مدركه,18.96644557869377,57.786182910203934,,
Iggi lhawa - إيكي لهاوى,29.655329219491616,-9.99087855219841,,
الفريرينة,26.526543271573544,-13.897268548607828,,
لوزين السردين,32.25506322869646,-9.263214021921158,,
بوزاهية 2,31.20910697127315,16.77345559000969,,
المزروعية ,26.467200746878245,50.13366054743528,,
الدمام,26.484213882565907,50.13432607054711,,
وتازة ,36.95556653996304,7.733262553811073,,
ميسنقاظن إرومين,35.25967198956701,-3.923892080783843,,
ماحا,27.25026002299233,-13.353736996650696,,
جزيره بدين,19.70488799888521,30.37638589739799,,
البشير,21.973219294967983,-16.879338137805462,,
الطینه,27.31959883208384,52.66340978443623,,
الابنیدر,27.31543678126349,52.66975052654744,,
العوينة,35.91454180121711,-5.464664585888386,,
راس التالقة,33.127645597569945,11.686648204922676,,
قالت ابوكماش,33.084523129129295,11.73663251101971,,
الوحش ,26.21823806484528,50.62550827860832,,
الروشه,33.88543142943684,35.472325533628464,,
بدايه الصواخ,33.12383731334619,11.630907207727432,,
فهوا ابو بدر,34.85416168029356,35.85874702781439,,
ابوجرادة,32.666825273476576,20.864745005965236,,
صخرة الصنور,26.08633876533693,-14.485929273068905,,
البمبه,12.782414572527903,45.04894092679022,,
راس الابيض,31.99181908193316,19.95978612452745,,
تاسللومت - Tasselloumt,31.047959639882208,-9.816445112228394,,
هوشيري,19.37555505736925,37.314274571836,,
امان واناس,30.62676333690364,-9.846108667552471,,
نصب التذكاري,32.69294786958464,20.915088728070256,,
لمساعد,29.200737789254138,-10.359322540462015,,
للاهم حورية علي,29.41693771277862,-10.14557160437107,,
أزرو اوشن,29.435297728381222,-10.126993283629416,,
بوتركانت,29.431912273332472,-10.129250697791576,,
تموشط,29.46833196170332,-10.104212276637552,,
بيضان - Bydan,29.425314195289285,-10.138560980558394,,
الافناوي,25.93821742786767,-14.524937979876997,,
صلاح ميارة,27.383127257962045,-13.278038017451763,,
نادي الغوص,32.80276658147834,22.556846402585503,,
خور العديد,24.636727207757808,51.40162322670221,,
وادي,32.94078455375628,13.233475461602213,,
Essmytat - صميطات,24.75505155277713,-14.877572022378445,,
خليج البمبه,32.438974394310264,23.150853440165527,,
مرفا صور,33.273705352468085,35.19737932831049,,
راس القاعده الخارجي,32.68156703619962,14.26248885691166,,
استراحة الطباط,32.69643079415179,14.21790886670351,,
الحبس أوشراغي,30.93010767172765,-9.818427935242651,,
مجد القرشي,12.746032289228529,44.7322179749608,,
ابو عود,12.747028045263225,44.735117107629776,,
ميناء غزة,31.529204450880105,34.43084858357907,,
مصيد سمكة الراية,23.54479827487423,-15.929728858172892,,
جولدن بيتش,30.95367458621299,29.50970012694595,,
عيت بو صقر,30.889402723273403,29.370279908180272,,
شركه الكهرباء قروص,31.270813257991648,30.150187835097334,,
مرشح مياه الشرب,26.074562481611757,32.40066312253479,,
كوبري برشوم,30.315476007273297,31.12700745463368,,
لسان المنال ٢,29.759085171818867,32.41659712046389,,
حفاره منال ١,29.759494401275155,32.41882804781203,,
سوتر,31.206954845960823,29.90570180118084,,
Blue bay,29.19105968546206,32.64005396515135,,
البحريه,31.494995399813504,31.788226962089528,,
سفاجا,26.76620765424464,33.94592531025409,,
قصر موزة,27.98703433500969,34.43230133503674,,
التمثال,29.93342613114505,32.56230209022757,,
الحوض العائم,29.93244725586299,32.55636166781192,,
الترسانة,29.952739877960312,32.57786829024555,,
ميناء العقير,25.643476826976467,50.21558057516814,,
واد بلال,14.962999310296146,32.43970803916454,,
واد بلال 2,14.946936766792737,32.409949600696564,,
ساحل,23.251730387491303,58.93169034272433,,
مصيف رأس الهلال,32.90257939630272,22.170629426836967,,
واد بلال القبه,14.947684076838373,32.409703843295574,,
الجابية الضاوية,32.792563514757155,12.698756977915766,,
المدرج,32.7926737162738,12.703348584473131,,
واد جار النبي,15.183648413595572,32.47800797224045,,
الجسر ,26.21033203753076,50.22086285054684,,
جنب الغازية,30.96234371462592,20.117793381214145,,
البريمع,32.79645458840284,13.731850683689116,,
الشقيق,17.68857263683535,42.03652080148458,,
الوادي,32.56912479923518,14.399437084794044,,
شرق شركه الغاز,32.84961693420275,12.26060774177313,,
ميناء قرحيت السمكي,16.173747635739304,52.22472209483386,,
الزقالة الغربية صبراتة,32.81454728106883,12.44411274790764,,
شركه الغاز,32.850433194253114,12.259021550416946,,
مجبد,32.815197335444715,12.449141554534435,,
الزقالة الشرقية صبراتة,32.81466083664073,12.444815821945667,,
العيماره,32.93285449383508,22.158447839319702,,
حوض الكلب ,32.93322031310805,22.152306586503983,,
المقماقة,32.56703558928975,14.403352774679664,,
صخصخ - Sakh sakh,29.115983370383088,-10.427671931684015,,
المسيب,32.43823331711855,14.761119224131107,,
جزيرة الحمام,32.442294594342656,14.867507368326187,,
مكاني,32.87703133113674,13.129717223346232,,
حوت ٣,32.87736697085631,13.129633739590645,,
جغالي,32.877945045346955,13.12964916229248,,
الخرمة,32.220558785347244,20.147378481924537,,
الفرجاني,32.22357415727748,20.150719173252583,,
الفنار,32.62710030075955,23.11701871454716,,
زاوية المدخل,32.68398684040564,14.258373342454432,,
الراس الاول,30.416682840340105,19.570065177977085,,
عينه,16.225267081434776,52.25700315088034,,
عبن زيان,32.22398088871941,20.150879099965096,,
العقيلة شرقي,32.006073291336534,24.26799349486828,,
مفترق الجامعه,30.44965697482775,19.664436355233192,,
القصر,30.475787842583152,19.700645506381985,,
الشنيار ,32.8165343417402,12.417653761804104,,
جرف الصحراوي,23.648811665182897,-16.00518811494112,,
بلاية الرومان,23.6624645902384,-15.967764593660831,,
راس الهلال,32.93485072306957,22.116083689033985,,
كابل الواي ماكس,32.77282312148588,22.627282887697223,,
فندق قاطش,32.77270838484311,22.62588109821081,,
مشروع سندس الزراعي,15.201294972734036,32.51394186168909,,
حدیقه بحر سینما,26.93647491407244,56.27720966935158,,
جزيرة كبر,29.073568078422184,48.49164370447397,,
الجاد ,15.319775801759366,42.68173657357693,,
مقاطع الطويبية,32.80020909039956,12.826788872480392,,
الشعور,24.96762645200051,37.214489690959454,,
ضغوه,24.806331971366085,56.450091786682606,,
دار التريبا,23.717702960162345,-15.95937129110098,,
الشاريج,23.65629658174016,-15.946326702833174,,
المجرور ,34.88689379567458,35.87615557014942,,
مرسى المجيرمه,20.46537101113721,39.75140277296305,,
الشارخه ,16.97945963531072,54.02030244469641,,
دوحة السيح,26.156603219410265,50.18968954682351,,
النيروز,32.046114072786736,20.017553865909573,,
معول ,20.71352553351941,58.69930744171143,,
مقيل السلطان,32.49891863299736,14.57524046301842,,
المخفر,34.84967307523373,35.89407406747341,,
الراس,25.559353213360698,55.53803142160177,,
الخرمه,32.93396264018271,22.130949832499027,,
مينا المنطار 1,34.74760620246302,35.92648588120937,,
سقالة الليث,20.148010326390125,40.25109864771366,,
خور الليث,20.15782011898232,40.23021999746561,,
المنارة,33.90279472329135,35.482740215957165,,
مقابل الشاليهات ,26.14587898279996,50.16490861773491,,
جرف الواعر,32.64438326710299,23.060896843671795,,
زيغار,32.64553086681872,23.05899918079377,,
صور سعود,32.39154987906731,15.164161026477814,,
جرف قداس,27.77070350961563,-13.038992509245872,,
 سيفة ناطف,17.48870314777603,55.229532122612,,
معرض النابلسي,33.475217255571614,35.315743535757065,,
لعقير,25.683679661462143,50.227753780782216,,
بوزكر,29.93863733949668,-9.75240536034107,,
خور القضيمة,22.410218300446584,39.12685811519623,,
 دو إعزي ,30.731218636235617,-9.85107745975256,,
اسكلو لمزورت,31.052413814238182,-9.817162938416004,,
افود اورام - Afoud owram,31.047020924836247,-9.816569834947586,,
حي الغدير,26.49500646089741,50.05250662565231,,
الميناء,33.909167798670225,35.53437575697899,,
سيدهم بنور,32.79222727245705,13.599943332374094,,
ساورو,32.90298981695323,13.374409452080728,,
شاطئ السمرة كلدوران,35.928527201049455,35.91618753969669,,
فوندو الكلب,32.70713491404996,20.931976251304143,,
جليانه الحيطات,32.098336746469265,20.043614208698276,,
تويزريت,26.42570671224853,-14.145941510796543,,
معسكر الضفادع,32.09832765767109,20.04365175962448,,
تازروت إيمزي,30.64118095208435,-9.889997318387032,,
مصيد الشخار,28.97875535603935,-10.589551962912084,,
الثرثار,34.05209857347118,43.361915946006775,,
الجزيرة الحمرا,25.71537863745743,55.77671181410551,,
رأس منجل,26.35049214164132,56.44117411226034,,
غب علي,26.287334559521664,56.31846774369478,,
عين طريطرش,32.897712473089854,22.171926610171795,,
البراده,32.8795759102912,22.19706393778324,,
جرف الفيل,29.44031146344275,-10.12247946113348,,
إفري نحمان,29.96260956449297,-9.738769009709356,,
الاريام,24.256538085975016,54.38482370227575,,
الحرش الصغير,32.559884042381,-9.260993823409082,,
الحرش لكبير,32.55711979655656,-9.265574365854263,,
واحد,34.32824930884853,35.72328541427851,,
الموسم,16.44018168083316,42.76333674788476,,
القرية,16.824299227016404,42.61563386768103,,
الردار86,26.64669126027386,-13.67638662457466,,
راس الغلامةْ,23.738493419893366,-15.909427553415298,,
العمدة,21.096107801305333,39.19728923588992,,
مركاز الميزي,21.096224477616342,39.19883016496897,,
تاسكيوين ,30.93648063461469,-9.818501695990564,,
ازرو نسي الحسن,30.92530868836962,-9.81757365167141,,
إسلي نتيسنت - Isli n tisent,30.918409476217764,-9.81960877776146,,
Tissi ljohala - تيسي الجوهالا,30.91899250722427,-9.818781651556492,,
تسكاو - Teskaw,30.92326086476544,-9.817620925605295,,
الشوال,13.57636880010134,32.63141289353371,,
شبدوره القطينه,14.889937567483836,32.324928268790245,,
بياره سندس,15.2079650710603,32.492073141038425,,
الجزيره,24.53593746074215,51.42832227051258,,
ممتاز وكله شير,26.49891201667771,50.12966472655535,,
تقطيع اخيوط هنا,26.498809998623592,50.127500854432576,,
سمك متنوع,26.582622067223586,50.0229687988758,,
مصيد جيد,26.48332740935217,50.10676603764296,,
قرقفان وعريضي,26.58390055263792,50.08655358105898,,
عريضي وقت السقي,26.561043973822137,50.08713763207198,,
أسماك منوعه,26.590640249465444,50.02922505140304,,
جميع انواع الاسماك,26.54152813353064,50.06853114813566,,
عريضي وسبيطي,26.541477143444304,50.07850393652915,,
ذو الفقار ,34.892852189312336,35.874513387680054,,
نزالة 2,32.203183915660446,-9.25246674567461,,
نزالة,32.20450707555611,-9.252988770604134,,
حجرة بنعمارة,32.20765347475844,-9.25360031425953,,
البرج,20.702093920560564,58.90409376472235,,
حاباى,16.56178228971848,52.83902607858181,,
صلاله ,16.934091809197838,54.01117756962776,,
حيمر ماه,26.19618683771427,-14.461321011185648,,
ربيان,16.086404746751082,52.22973782569171,,
المعدة,27.431187539181607,-13.26199371367693,,
بدروس,35.865350767385166,35.870038457214825,,
خور الزبير,30.20990339928671,47.8713671118021,,
الكرسي,12.745023448662716,44.90159578621388,,
تيسسي نطالب - Tissi n taleb,29.95611015333737,-9.742486551404,,
جييذر ,23.850899736135155,58.11440013349056,,
جسر المسمكة الجديدة,34.457174845993976,35.81611130386591,,
روضة,25.995916588664077,-14.496615193784235,,
منقار بكير,32.55099531256983,20.58811604976654,,
الوادي,33.622152362026235,35.39845582097769,,
الهافمون,26.20166739659507,50.03593895584344,,
البشور,26.519029706833045,-13.907407969236374,,
جمارج,15.41185850920426,51.67831521481276,,
الرميلة,33.60442133558244,35.38794491440058,,
شط الوادي,33.62214119455147,35.398513823747635,,
مرمرة,26.21472246965128,50.62298096716405,,
ميناء ضدنا,25.526267075878025,56.37040402740239,,
السعديات,33.69685518839926,35.43150264769793,,
جسر الشهداء,33.33822022807045,44.38892874866723,,
نهر القائد,33.05826756137204,44.35771990567446,,
المحسنيات ,26.5452206553501,50.0575065985322,,
الصخرة الجنوبية ,31.922913760857146,34.69314280897379,,
شاطئ شركة الكهرباء,31.852415235705543,34.66006278991699,,
الصخور الخضراء,31.92970731168549,34.698136411607265,,
تيحرشاوين - Tiharchaouin,35.23924908073493,-4.020305760204792,,
جري وتورنا,40.96461458619889,36.6288823261857,,
Uğurlu Dam,40.90729894448793,36.646607369184494,,
بًحًيَرةّ وٌزٍيَر کْوٌبًريَ,41.25939947454072,35.515666007995605,,
بًحًيَرةّ جّرمً ,40.62969166998823,34.603840336203575,,
بًحًيَرةّ بًآفُرآ,41.45397262356767,35.85862196981907,,
Tirilye,40.3934062733056,28.79818182438612,,
بحيرة اضنه,37.04345052517934,35.33166579902172,,
بًحٍر سآمسۆنْ,41.29148883635416,36.34122546762228,,
بًحًيَرةّ تٌوٌقُآتٌ,40.36739660053441,36.95235606282949,,
دير البلح,31.414617158022008,34.32498749345541,,
Forosya,31.56315872237902,34.46764647960663,,
اسكلة بنيد القار,29.3849627168223,48.00563950091601,,
شاطيء منجي,17.92825502896698,56.130729541182525,,
سد سحم الجولان,32.814924296279635,35.92048678547144,,
وادي قنديل,35.715126785579024,35.83007857203484,,
حلوم مينا,35.68754852339848,35.77585268765688,,
شاطئ السمرة,35.92852774402887,35.916224755346775,,
الزلاق,26.00282765317341,50.47101404517889,,
بحر كرزكان,26.117269578606425,50.46257682144642,,
جسر الملك حمد,26.25563040572292,50.59371437877416,,
ساحل إسكان الشمالية,26.23663665852416,50.47194309532642,,
مرفأ الشمالية العائم,26.23946834100012,50.46689383685589,,
ساحل مدينة سلمان,26.216550965383835,50.44048547744752,,
ساحل الشمالية العام,26.228632331705143,50.44282302260399,,
ساحل البديع العام,26.21975219247085,50.44837720692158,,
حديقة البديع,26.207014739044624,50.446453057229526,,
ساحل لاجون البديع,26.204411790752545,50.44764228165149,,
ساحل الجسرة,26.17369754147873,50.44899445027113,,
فرضة الزلاق,26.04854662789005,50.482754409313216,,
درة البحرين,25.85607643430474,50.60611188411713,,
درة مارينا,25.87088023440539,50.607317537069314,,
شركة بروم,14.754234817192811,49.61778189986944,,
الكبس,14.750033195302333,49.612711519002914,,
خيصيت,15.610181243126943,52.18583174049854,,
راس فرتك,14.78382835403069,49.90964177995921,,
قشار,14.529958582614604,49.13219645619392,,
مقابل لمحطة معالجة الصرف الصحي,12.88702394379862,45.070199109613895,,
مجمع مول العرب,12.795171197882375,45.03992300480604,,
الجسر البحري,12.844010915572632,45.0012643262744,,
بر الحكمان,20.614599828786183,58.19108314812184,,
شعري,23.61481827242208,58.37265595793724,,
المغسيل,16.879086714896676,53.77742674201727,,
الخوي - الشاطئ الابيض,28.906707415283535,-10.720495060086252,,
 سليلحات - Slilhat,30.119157448650785,-9.656052701175213,,
حاسي بوعكيبة-Hassi bouàgiba,30.13147014681501,-9.65313009917736,,
سطوح - Stoh,30.133497611748925,-9.654261656105517,,
الماكز - Elmmagez,30.12561079428135,-9.65305432677269,,
المكيل - El magyal,30.11623760111905,-9.656521752476689,,
حجرة عباد,30.13520404845725,-9.654547646641731,,
فم الواد ,30.079004591974197,-9.672719277441502,,
حجيرة رمل,30.12311018377117,-9.654643200337889,,
أجميل,30.124919457062216,-9.65463750064373,,
مرسى الكوارب,30.126860060838577,-9.653685986995695,,
العين,30.137931096340143,-9.652523919939997,,
حاسي أخنيفيس,30.142624457800647,-9.650885425508022,,
سقالة صيد,24.153398432049475,37.95165628194809,,
خلف قولدن,24.16481591516865,37.98472221940756,,
شاطي الشرم,24.16206373524693,37.95412089675665,,
Tahtalı ,40.91584934646757,29.89526063203812,,
فم البحر,32.17849256070177,-9.276413507759573,,
حويلات بن عيسى,27.078251527860917,49.5966038480401,,
شعم بن عيسى,27.07838496848088,49.59663737565279,,
هوامير,18.16108122870964,41.56857926398516,,
البرك,18.1698319188828,41.54617041349411,,
المنجور,29.21120627549402,-10.348800905048847,,
جزيرة محوت,20.563544704665173,58.16774893552065,,
حجرة الجزار,35.796413886078234,-5.916386805474757,,
tütünçiftlik vapur iskelesi,40.745715903098365,29.789627864956856,,
الطبية,34.879585606950165,35.87882570922375,,
المارينا,34.87729664497615,35.8779663965106,,
أم الطبور,35.76219668572583,35.84334075450897,,
دكه عفاره,12.799210966625552,44.98200539499522,,
غميص,24.46410077927052,51.37499291449785,,
جنادا,34.89283733924225,35.87453182786704,,
مشوار,34.88687674435736,35.876288674771786,,
الملعب,34.88467324436716,35.8769666031003,,
الزراعة,34.88211378790696,35.877947956323624,,
رأس أبو خاطر,35.5275781964338,35.76571628451347,,
رصيف الكحالة,35.51058269170306,35.76356615871191,,
شاليهات بانياس,35.21557518071554,35.94936814159155,,
الجزيرة الاولى,35.34376534193387,35.91916110366583,,
المينا اليوغسلافية,35.54346879323163,35.7657789811492,,
رمله,35.53355060129218,35.77221997082234,,
حجرة كوربينة,27.97434860421853,-12.738626673817636,,
ميناء ضلكوت,16.70371213176542,53.250654637813575,,
Iggi elkows - إڭڭي القوس,30.905864388543225,-9.81675926595926,,
العسكري,20.680584433616563,58.86860478669404,,
السفينة الغارقة,20.875326304187283,39.36243787407875,,
muara sepaku,-1.0046607596428203,116.74857951700686,,
batu duland,-1.0978642272231618,116.71809520572424,,
ام بيته,23.79557,57.78053,,
pulau rawa,2.688235485992716,103.91222052276134,,
الريف الاول,25.70771637054786,50.17839543521404,,
الخور,20.728849961861144,39.488321989774704,,
السيفة,23.44227870762601,58.78214009106159,,
جنوب الريف,25.705758811056583,50.18671665340662,,
الدبه,14.780793063925652,49.72713556140661,,
كورنيش الجبيل,27.036170108896258,49.63723026216031,,
دخيلة,21.76773225724891,-16.959521770477295,,
ملعب البلدي,33.585954329941714,35.38321819156408,,
التراب الصفراء,26.112760774589976,-14.49217177927494,,
حجرة بوشوك,26.10771318840257,-14.48926258832216,,
حجرة الكرسي,26.102835494557823,-14.488146118819715,,
الحجرات العاليات,26.100690581627283,-14.487211033701897,,
باحمد,22.651627166881557,-16.337653286755085,,
لخروف,29.035724201132314,-10.503193885087969,,
المعقول,28.676980532431998,-11.122089475393295,,
طبلة حمدو كوري,28.13548253778455,-11.976166181266306,,
عجب الله 86,26.71270029459604,-13.59338130801916,,
الجفن سمك خنافه ,21.67212101242757,59.46427211165428,,
الممزر,25.326644899160637,55.35558857023717,,
جبله,35.360936085186324,35.91860756278038,,
ميناء جبله,35.36089616509081,35.9185790643096,,
محوت لجبال,20.925547595923547,-17.01470352709293,,
جلاجل بالوسقة,19.89803312820969,40.549199022352695,,
التبليطة ,35.498690248460136,35.781756564974785,,
براكة زرايق,28.0814113482918,-12.107682600617409,,
نجعة الفححيل,29.07926794339885,48.14281672239304,,
مسمكة لعميرة,27.96708232018217,-12.785231731832027,,
فندو جرجار,35.88343402939901,-5.277226455509663,,
العرعارة ,36.59446140924896,2.152755707502365,,
Plage blanche - لخوي,28.87350070833096,-10.777997933328152,,
علوان,28.161601052801405,-11.920860707759855,,
بوخنيشات,29.889087868573636,-9.78094406425953,,
ميخليكش بلاش,27.56538009961214,-13.211418651044369,,
ضباب,23.08478454308551,59.05899871140719,,
سد قدوسة,32.173112871314785,-3.7935930490493774,,
شاطئ خليج سلمان,21.882118170155813,38.96752048283816,,
الكورنيش الجنوبي,21.504024228835384,39.16071832180023,,
العطواني,27.995606906174448,-12.566479481756684,,
Tiruchendur,8.486317862449575,78.12220349907875,,
Alanthalai,8.463974315628981,78.09990998357534,,
شعوم بين الجسور خيوسه,29.363696181234555,47.90057200938464,,
بوطلحا 2,23.830825584338847,-15.865790359675886,,
الفلايك,32.8744450042633,21.56320698559284,,
Escolar,-6.52049089487484,120.93784499913455,,
الدالية المزينة,26.66549765649768,50.0232195854187,,
البيب الوسطي,26.65852536146232,50.02394679933786,,
الرويس الغربي,26.660493647252657,50.02226404845714,,
ساحل بربرية,12.74628114685076,44.90909188985825,,
الدبدوبات,28.171150718738463,-11.895265392959116,,
ناعمة,33.74546536981299,35.448766350746155,,
قبة بلال,35.91772605995126,-5.40640365332365,,
محكن الخيل,33.5282154442198,-7.806664220988751,,
طاجين لحمر,24.009259360258827,-15.646940544247627,,
للسان,26.22798961585213,50.45900043100119,,
كوستا برافا,33.8057535177775,35.478734001517296,,
جمبور ,36.68216145619953,42.92132455855608,,
المهبولة,29.1502425050539,48.13226256519557,,
كورنيش الدمام,26.45746153111858,50.10301731526852,,
السمطة,27.067233322147693,-13.423458337783812,,
كاسر,26.208067874242108,56.251410506665714,,
Istgah mehdi vali,25.35572547671521,60.2961116284132,,
Pozm,25.35566881985405,60.296038873493664,,
دار الوالي,27.20371004205775,-13.38170539587736,,
بسار,24.066906269489817,53.78925058990718,,
زمردة,26.054558213434166,50.15645764768124,,
Masni,-0.7459589195820464,133.73160950839522,,
المرور,23.737621487940107,-15.911854282021524,,
الناقم,16.8219250071677,42.606912665069096,,
Rumahku,-3.2428794723096086,112.91382327675818,,
جميل,22.26469199578268,59.81467455625533,,
Alaigh,22.565264225880394,59.53955601900816,,
Albar ,22.59753216990892,59.48897827416658,,
جسر البر,22.59683540284557,59.49026573449373,,
الغبه,24.39123345534068,56.74482297152281,,
واد الرمال,28.186816602412637,-11.847083866596224,,
لوى نبر,24.563079005784815,56.57429616898298,,
القوس,27.753727962618957,-13.048657849431038,,
Hadbin,17.193779198447128,55.232298485934734,,
السويح,22.088130557433413,59.687870778143406,,
شاطيء بر الحكمان,20.608580865791563,58.18604025989772,,
غانم,23.81468985860745,57.54233926534653,,
رأس مبعير,20.690055783596883,58.91814518719912,,
الكتيب,14.817912559521712,42.92100369930267,,
الكورنيش الجديد,14.79944274817917,42.93668255209924,,
المصيف,14.9720513715746,42.921094223856926,,
منتجع الجزيره,14.785420705424857,42.94406466186047,,
المكتبة العامة ,14.790749097650323,42.94082723557949,,
ساند جولف,14.792830237402432,42.94001519680023,,
منتزه الربيع,14.805928317094343,42.92856685817242,,
بداية الملف,14.854035657030812,42.885031923651695,,
الملف,14.85765648185832,42.88378268480302,,
الحرابه,14.842847757786725,42.89763964712619,,
اول الكتيب,14.827406326348347,42.91532814502717,,
استراحة السلال,14.81746461691291,42.9201839491725,,
الكتيب,14.817912559521712,42.92100369930267,,
حاشوكه,12.7475751371424,44.91719081997872,,
خلف سور عدن مول,12.786059902207866,45.04334181547164,,
سور عدن مول,12.784306396975204,45.04369653761388,,
توريبلا,20.883303147097607,-17.0573553442955,,
القطري,18.26561096651417,-16.03795699775219,,
سوق اليابان,20.91205529614773,-17.042599506676197,,
كصاد,20.84808832207458,-17.034669890999794,,
الرأس الأبيض,20.771393550620548,-17.046497091650963,,
سنسول الدورة,33.902671169464746,35.55374767631292,,
الفحيفحل ,29.081247819623798,48.14395431429148,,
السود ,31.084861495171666,47.43021883070469,,
هتل برکه چوپان,27.779966879536005,52.11651608347893,,
الساده,27.792637139595968,48.8353117927909,,
بين الجسرين,24.422486607395165,54.48703531175852,,
الدوخله,26.57173007602772,50.09053599089384,,
مكان جديد,24.303570827672868,54.48690522462129,,
فريميجة,28.284007314894925,-11.572009250521662,,
التونسية ,33.53321567036171,-7.818567529320717,,
Brany Spot,24.502726693308382,54.3664425238967,,
سبيطي ,26.59498475848607,50.02048708498479,,
راس أبو قميص,24.574259560023133,51.48140083998442,,
العديد,24.622433351077408,51.43272645771504,,
كرنيش الدمام ,26.46470239005781,50.097651556134224,,
Equate big fish,28.93393978020603,48.20655707269907,,
الرجوع,25.83153440943846,55.97456295043231,,
مريسة الغارقة,32.21208054731378,-9.252424500882626,,
بلوك بومبا لقديمة,32.21119804351147,-9.253092370927336,,
Marsa bashier,19.40889688816244,37.302865460515015,,
مجرمة الغرفة المهجورة,20.37179321034441,39.76048070937395,,
AlHadd,22.53720899425535,59.79502435773611,,
الواجهة البحرية الأولى,24.016932062112136,38.1433953344822,,
طريق اعداد القادة,24.014949998975304,38.15262045711279,,
عين الحمر,28.59743934557302,-11.22407343238592,,
اشدود,31.794273610324076,34.62573856115341,,
مييبردان - Myberdan,30.016237072951053,-9.71091829240322,,
غميس,26.008779509459053,50.88740151375532,,
Ikan merah,4.36189276579492,117.80328009277584,,
فم لحنش,32.75046613514839,-9.027867615222933,,
